order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales_amount,quantity,discount,profit
5914,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,OFF-ST-10000617,14.9,5,0,1.043
5915,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,OFF-LA-10002762,87.71,7,0,41.2237
5916,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,FUR-CH-10001973,199.764,2,0.1,8.8784
5917,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,OFF-ST-10003058,94.6,4,0,27.434
5918,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,FUR-BO-10004834,4228.704,6,0.2,158.5764
5919,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,FUR-BO-10002213,2003.92,5,0.2,-25.049
5920,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,TEC-PH-10002170,209.97,3,0,58.7916
5921,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,TEC-AC-10003033,659.9,2,0,217.767
5922,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,OFF-PA-10004071,110.96,2,0,53.2608
5923,US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,TEC-PH-10000169,67.8,4,0,1.356
5948,CA-2015-115924,2015-09-14,2015-09-18,Second Class,BE-11455,OFF-BI-10004040,25.9,5,0,12.691
5974,CA-2015-143980,2015-12-25,2015-12-29,Standard Class,JK-15640,OFF-AP-10003779,414.96,2,0,124.488
6006,CA-2015-100657,2015-11-02,2015-11-07,Standard Class,SW-20245,FUR-CH-10003535,109.764,2,0.1,8.5372
6034,CA-2015-130253,2015-12-14,2015-12-18,Standard Class,PP-18955,FUR-FU-10002963,15.24,3,0,5.1816
6035,US-2015-155369,2015-04-19,2015-04-25,Standard Class,PG-18820,OFF-AP-10002578,19.568,2,0.8,-52.8336
6036,US-2015-155369,2015-04-19,2015-04-25,Standard Class,PG-18820,OFF-BI-10003925,310.392,4,0.8,-512.1468
6046,CA-2015-113215,2015-09-03,2015-09-08,Standard Class,CP-12085,FUR-FU-10002937,238.152,3,0.2,89.307
6048,CA-2015-105571,2015-11-07,2015-11-11,Standard Class,CP-12340,OFF-BI-10003305,16.146,9,0.7,-12.9168
6049,CA-2015-105571,2015-11-07,2015-11-11,Standard Class,CP-12340,OFF-BI-10001359,1345.485,5,0.7,-1031.5385
6051,CA-2015-153878,2015-04-25,2015-04-30,Standard Class,TS-21655,OFF-AR-10000658,57.75,5,0,16.17
6052,CA-2015-153878,2015-04-25,2015-04-30,Standard Class,TS-21655,OFF-AP-10001205,272.4,5,0,76.272
6060,CA-2014-138072,2014-12-30,2015-01-03,Standard Class,GA-14725,TEC-AC-10004859,27.968,2,0.2,6.992
6061,CA-2015-134201,2015-04-10,2015-04-16,Standard Class,EH-14125,OFF-ST-10001476,142.04,4,0,38.3508
6062,CA-2015-134201,2015-04-10,2015-04-16,Standard Class,EH-14125,OFF-AR-10002804,14.67,3,0,6.0147
6063,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,TEC-CO-10004202,1199.96,5,0.2,224.9925
6064,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,OFF-PA-10001307,12.6,3,0,6.174
6065,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,OFF-PA-10001667,17.94,3,0,8.073
6066,CA-2015-119942,2015-04-05,2015-04-07,First Class,TT-21070,OFF-LA-10001569,23.904,6,0.2,7.7688
6067,CA-2015-151547,2015-01-17,2015-01-23,Standard Class,AH-10465,OFF-SU-10000898,88.96,8,0.2,10.008
6088,CA-2015-114048,2015-12-14,2015-12-18,Standard Class,EH-13945,FUR-FU-10004351,29.22,3,0,12.8568
6089,CA-2015-137281,2015-06-13,2015-06-17,Standard Class,BF-10975,OFF-PA-10001870,6.48,1,0,3.1104
6106,CA-2015-147011,2015-06-18,2015-06-22,Standard Class,HR-14830,OFF-AR-10002399,13.632,4,0.2,3.5784
6124,CA-2015-142139,2015-08-31,2015-09-05,Standard Class,SD-20485,OFF-PA-10003883,20.96,4,0.2,6.812
6136,CA-2015-105613,2015-10-18,2015-10-22,Standard Class,KN-16705,TEC-AC-10000521,27.696,3,0.2,3.462
6137,CA-2015-105613,2015-10-18,2015-10-22,Standard Class,KN-16705,OFF-AP-10000026,73.164,6,0.8,-186.5682
6140,US-2015-113593,2015-04-18,2015-04-20,First Class,NC-18415,OFF-ST-10000532,115.44,3,0,30.0144
6168,CA-2015-142433,2015-04-20,2015-04-25,Standard Class,ES-14020,OFF-PA-10002377,117.456,3,0.2,44.046
6169,CA-2015-132815,2015-09-19,2015-09-22,Second Class,RW-19540,OFF-PA-10004530,22.96,2,0,11.2504
6176,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,FUR-CH-10000309,1690.04,4,0,422.51
6177,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,OFF-ST-10002444,85.96,7,0,24.0688
6178,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,OFF-EN-10001453,121.96,2,0,57.3212
6179,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,OFF-PA-10001801,23.92,4,0,11.7208
6180,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,OFF-ST-10000563,63.96,2,0,6.396
6181,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,TEC-PH-10000369,629.95,5,0,176.386
6182,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,TEC-PH-10002538,113.73,3,0,32.9817
6183,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,OFF-BI-10000050,14.6,2,0,6.862
6184,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,OFF-ST-10004186,887.84,8,0,17.7568
6186,CA-2015-138331,2015-08-07,2015-08-12,Standard Class,JK-15625,OFF-AR-10002952,106.8,10,0.2,10.68
6187,CA-2015-138954,2015-11-15,2015-11-17,First Class,MH-17785,OFF-ST-10003058,70.95,3,0,20.5755
6188,CA-2015-138954,2015-11-15,2015-11-17,First Class,MH-17785,OFF-BI-10003963,34.944,6,0.2,11.7936
6189,CA-2015-138954,2015-11-15,2015-11-17,First Class,MH-17785,OFF-AR-10001955,119.04,6,0,35.712
6198,CA-2015-149909,2015-11-13,2015-11-17,Standard Class,RA-19915,OFF-PA-10000726,63.77,7,0,28.6965
6199,CA-2015-149909,2015-11-13,2015-11-17,Standard Class,RA-19915,TEC-PH-10001536,50.97,3,0,13.2522
6200,CA-2015-149909,2015-11-13,2015-11-17,Standard Class,RA-19915,OFF-PA-10001790,96.08,2,0,46.1184
6201,CA-2015-146675,2015-04-16,2015-04-20,Standard Class,SB-20185,TEC-CO-10001766,1439.968,4,0.2,485.9892
6202,CA-2015-146675,2015-04-16,2015-04-20,Standard Class,SB-20185,TEC-AC-10004396,43.56,3,0.2,-4.9005
6216,CA-2015-161711,2015-11-28,2015-12-03,Standard Class,MC-17425,FUR-FU-10000087,68.16,3,0,27.9456
6217,CA-2015-161711,2015-11-28,2015-12-03,Standard Class,MC-17425,OFF-EN-10001539,62.24,8,0,29.2528
6218,US-2015-129553,2015-07-27,2015-08-02,Standard Class,PG-18820,TEC-PH-10004897,29.97,3,0,0.2997
6226,CA-2015-133445,2015-10-05,2015-10-09,Standard Class,JF-15490,FUR-BO-10003660,66.294,1,0.7,-103.8606
6227,CA-2015-133445,2015-10-05,2015-10-09,Standard Class,JF-15490,FUR-CH-10000422,291.168,4,0.2,-14.5584
6239,CA-2015-134075,2015-12-12,2015-12-16,Standard Class,HA-14905,FUR-FU-10004597,166.5,3,0,21.645
6240,CA-2015-134075,2015-12-12,2015-12-16,Standard Class,HA-14905,OFF-ST-10001496,360.38,2,0,93.6988
6245,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,KB-16405,OFF-AR-10002067,119.04,6,0,30.9504
6246,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,KB-16405,FUR-FU-10002364,22.14,3,0,6.4206
6247,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,KB-16405,TEC-AC-10002018,13.98,2,0,6.0114
6255,CA-2015-151624,2015-09-08,2015-09-14,Standard Class,VW-21775,FUR-FU-10001731,21.36,8,0,8.1168
6257,CA-2015-133977,2015-09-06,2015-09-08,Second Class,AT-10435,OFF-BI-10003166,3.444,1,0.7,-2.5256
6259,CA-2015-133536,2015-03-28,2015-03-30,Second Class,JH-15820,OFF-EN-10004459,22.92,3,0,11.2308
6260,CA-2015-150441,2015-08-13,2015-08-17,Second Class,RA-19285,OFF-BI-10003529,11.36,4,0,5.5664
6261,CA-2015-162607,2015-05-12,2015-05-18,Standard Class,RO-19780,OFF-BI-10002949,14.592,3,0.2,4.9248
6268,CA-2015-115392,2015-10-01,2015-10-04,Second Class,RM-19675,TEC-PH-10002496,311.98,2,0,93.594
6269,CA-2015-115392,2015-10-01,2015-10-04,Second Class,RM-19675,OFF-BI-10000829,22.45,5,0,10.327
6282,CA-2015-116484,2015-11-20,2015-11-26,Standard Class,JK-15205,FUR-FU-10002874,63.824,2,0.2,9.5736
6283,CA-2015-116484,2015-11-20,2015-11-26,Standard Class,JK-15205,OFF-ST-10003994,141.552,3,0.2,-26.541
6290,US-2015-139675,2015-03-13,2015-03-18,Second Class,NF-18595,FUR-CH-10004063,915.136,4,0.2,102.9528
6291,US-2015-139675,2015-03-13,2015-03-18,Second Class,NF-18595,FUR-FU-10001979,327.76,8,0,91.7728
6293,CA-2015-151253,2015-04-22,2015-04-26,Standard Class,AZ-10750,TEC-PH-10002923,88.776,3,0.2,7.7679
6294,CA-2015-151253,2015-04-22,2015-04-26,Standard Class,AZ-10750,OFF-AR-10004691,64.14,3,0,16.6764
6296,CA-2014-141313,2014-12-28,2015-01-01,Standard Class,AJ-10780,OFF-AP-10002651,1737.18,6,0,503.7822
6297,CA-2014-141313,2014-12-28,2015-01-01,Standard Class,AJ-10780,OFF-ST-10000689,704.25,5,0,84.51
6298,CA-2014-141313,2014-12-28,2015-01-01,Standard Class,AJ-10780,OFF-PA-10003302,141.76,4,0,66.6272
6325,CA-2015-110289,2015-10-29,2015-11-02,Standard Class,NB-18655,OFF-PA-10002986,33.4,5,0,16.032
6326,CA-2015-110289,2015-10-29,2015-11-02,Standard Class,NB-18655,OFF-EN-10001434,210.84,4,0,103.3116
6343,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,TEC-AC-10004469,119.85,3,0,52.734
6344,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,OFF-BI-10000309,30.44,2,0,14.9156
6345,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,OFF-BI-10001765,69.28,2,0,33.2544
6346,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,TEC-PH-10001619,587.97,3,0,170.5113
6348,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,OFF-BI-10000309,12.176,1,0.2,4.4138
6349,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,OFF-ST-10000876,37.32,3,0,10.4496
6350,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,OFF-SU-10002573,35.06,2,0,10.518
6353,US-2015-161347,2015-09-13,2015-09-19,Standard Class,HG-14845,OFF-BI-10004209,2.412,1,0.7,-2.01
6354,US-2015-109015,2015-09-06,2015-09-12,Standard Class,BS-11590,OFF-AP-10001962,8.39,1,0,2.0975
6355,US-2015-109015,2015-09-06,2015-09-12,Standard Class,BS-11590,TEC-PH-10002922,337.98,2,0,101.394
6361,CA-2015-115693,2015-12-10,2015-12-15,Standard Class,FC-14245,OFF-AR-10003582,56.3,2,0,15.764
6390,CA-2015-147529,2015-02-07,2015-02-11,Standard Class,DK-12835,OFF-EN-10000056,311.15,5,0,146.2405
6391,CA-2015-147529,2015-02-07,2015-02-11,Standard Class,DK-12835,OFF-PA-10003349,12.96,2,0,6.3504
6405,CA-2015-156328,2015-11-30,2015-12-05,Standard Class,RM-19375,TEC-PH-10001198,177.48,3,0.2,19.9665
6424,CA-2015-149650,2015-10-24,2015-10-27,First Class,RD-19660,FUR-CH-10003956,454.272,8,0.2,-73.8192
6434,CA-2015-121405,2015-03-30,2015-04-04,Standard Class,FC-14335,OFF-PA-10001838,23.52,5,0.2,8.526
6435,CA-2015-121405,2015-03-30,2015-04-04,Standard Class,FC-14335,TEC-PH-10002890,180.96,5,0.2,13.572
6446,CA-2015-151785,2015-03-05,2015-03-10,Standard Class,JJ-15445,OFF-FA-10000611,7.104,6,0.2,2.4864
6450,CA-2015-156510,2015-09-25,2015-09-29,Standard Class,EH-13990,OFF-BI-10000822,10.76,2,0,5.1648
6451,CA-2015-156510,2015-09-25,2015-09-29,Standard Class,EH-13990,OFF-PA-10002222,45.68,2,0,21.0128
6452,CA-2015-156510,2015-09-25,2015-09-29,Standard Class,EH-13990,OFF-AR-10004930,6.7,1,0,2.211
6453,US-2015-110261,2015-12-19,2015-12-23,Second Class,PR-18880,TEC-PH-10001750,158.376,3,0.2,13.8579
6454,CA-2015-125710,2015-10-08,2015-10-13,Standard Class,BT-11680,OFF-AR-10000657,3.44,2,0.2,0.559
6466,CA-2015-114503,2015-11-13,2015-11-17,Standard Class,AA-10375,OFF-ST-10003572,84.96,6,0.2,6.372
6471,CA-2015-108532,2015-08-29,2015-09-02,Standard Class,CC-12100,TEC-PH-10001750,131.98,2,0,35.6346
6472,CA-2015-108532,2015-08-29,2015-09-02,Standard Class,CC-12100,TEC-AC-10004510,114.52,7,0,11.452
6487,CA-2015-120621,2015-03-21,2015-03-26,Standard Class,JW-16075,OFF-AP-10002945,962.08,4,0.2,156.338
6488,CA-2015-120621,2015-03-21,2015-03-26,Standard Class,JW-16075,OFF-BI-10000948,12.843,3,0.7,-9.8463
6489,CA-2015-120621,2015-03-21,2015-03-26,Standard Class,JW-16075,OFF-PA-10002254,295.456,14,0.2,96.0232
6498,CA-2015-103135,2015-07-24,2015-07-28,Standard Class,SS-20515,FUR-FU-10001487,20.94,3,0,6.0726
6499,CA-2015-103135,2015-07-24,2015-07-28,Standard Class,SS-20515,OFF-BI-10000069,135.09,9,0,62.1414
6500,CA-2015-103135,2015-07-24,2015-07-28,Standard Class,SS-20515,TEC-AC-10003289,279.86,14,0,64.3678
6501,CA-2015-103135,2015-07-24,2015-07-28,Standard Class,SS-20515,OFF-BI-10000069,90.06,6,0,41.4276
6539,CA-2015-109862,2015-10-25,2015-10-30,Standard Class,HK-14890,TEC-PH-10004042,158.99,1,0,41.3374
6540,CA-2015-109862,2015-10-25,2015-10-30,Standard Class,HK-14890,FUR-CH-10002439,291.1,5,0,75.686
6550,US-2015-164966,2015-07-30,2015-08-01,First Class,GH-14410,FUR-CH-10002304,155.88,6,0,38.97
6551,CA-2015-126739,2015-11-01,2015-11-03,Second Class,JH-16180,FUR-CH-10000422,327.564,4,0.1,21.8376
6559,CA-2015-166947,2015-06-05,2015-06-10,Standard Class,EB-13750,FUR-CH-10004997,1522.638,9,0.1,169.182
6578,CA-2015-153752,2015-12-06,2015-12-11,Second Class,RO-19780,TEC-PH-10001615,173.94,6,0,50.4426
6592,CA-2015-103716,2015-04-30,2015-05-06,Standard Class,KB-16585,OFF-AR-10000658,34.65,3,0,9.702
6593,CA-2015-103716,2015-04-30,2015-05-06,Standard Class,KB-16585,TEC-PH-10000347,19.8,5,0.2,1.7325
6595,CA-2015-146290,2015-05-04,2015-05-11,Standard Class,SV-20815,OFF-AR-10001897,125.93,7,0,35.2604
6610,US-2015-118906,2015-03-10,2015-03-10,Same Day,KB-16585,OFF-ST-10002406,89.82,6,0,25.1496
6612,CA-2015-107678,2015-04-21,2015-04-28,Standard Class,JK-16090,FUR-CH-10001891,191.96,2,0,51.8292
6613,CA-2015-107678,2015-04-21,2015-04-28,Standard Class,JK-16090,OFF-BI-10002215,21.3,3,0,9.798
6614,CA-2015-107678,2015-04-21,2015-04-28,Standard Class,JK-16090,TEC-PH-10002103,469.95,5,0,131.586
6615,CA-2015-107678,2015-04-21,2015-04-28,Standard Class,JK-16090,FUR-FU-10003394,209.88,3,0,35.6796
6625,CA-2015-141250,2015-01-19,2015-01-23,Standard Class,PM-18940,FUR-TA-10002855,102.438,1,0.3,-13.1706
6626,CA-2015-141250,2015-01-19,2015-01-23,Standard Class,PM-18940,FUR-CH-10004875,199.304,4,0.3,-8.5416
6629,CA-2015-135489,2015-09-19,2015-09-22,Second Class,GW-14605,TEC-PH-10000011,279.86,14,0,134.3328
6630,CA-2015-125696,2015-10-02,2015-10-06,Standard Class,NP-18685,OFF-BI-10001757,7.38,5,0.7,-5.412
6644,US-2015-156496,2015-08-10,2015-08-16,Standard Class,WB-21850,TEC-PH-10000576,438.368,4,0.2,38.3572
6645,US-2015-156496,2015-08-10,2015-08-16,Standard Class,WB-21850,TEC-PH-10004188,139.944,7,0.2,-31.4874
6646,US-2015-156496,2015-08-10,2015-08-16,Standard Class,WB-21850,OFF-AP-10001469,133.472,4,0.2,15.0156
6661,CA-2015-129322,2015-08-08,2015-08-10,Second Class,DB-13405,OFF-AR-10004587,39.66,2,0,11.898
6662,CA-2015-129322,2015-08-08,2015-08-10,Second Class,DB-13405,OFF-AP-10004336,113.92,2,0,33.0368
6663,CA-2015-129322,2015-08-08,2015-08-10,Second Class,DB-13405,OFF-BI-10001718,447.86,7,0,210.4942
6673,CA-2015-153794,2015-09-11,2015-09-16,Standard Class,SB-20290,OFF-AR-10000380,265.86,7,0,79.758
6674,CA-2015-135510,2015-09-05,2015-09-12,Standard Class,TW-21025,FUR-FU-10000820,67.96,4,0,12.2328
6675,CA-2015-109337,2015-11-21,2015-11-23,Second Class,DL-13330,OFF-AR-10003759,10.92,6,0,4.914
6676,CA-2015-109337,2015-11-21,2015-11-23,Second Class,DL-13330,TEC-MA-10002930,83.9,2,0,22.653
6677,CA-2015-109337,2015-11-21,2015-11-23,Second Class,DL-13330,OFF-AP-10004052,19.75,5,0,5.135
6678,CA-2015-109337,2015-11-21,2015-11-23,Second Class,DL-13330,TEC-AC-10000990,393.54,3,0,165.2868
6685,US-2015-129637,2015-12-17,2015-12-22,Standard Class,MC-18100,OFF-ST-10003716,180.016,1,0.2,-15.7514
6686,US-2015-129637,2015-12-17,2015-12-22,Standard Class,MC-18100,FUR-FU-10000965,41.552,2,0.6,-19.7372
6687,US-2015-129637,2015-12-17,2015-12-22,Standard Class,MC-18100,OFF-AR-10003829,13.12,5,0.2,1.476
6688,CA-2015-165162,2015-05-14,2015-05-21,Standard Class,HG-15025,OFF-ST-10003470,1117.92,4,0,55.896
6702,CA-2015-153535,2015-05-20,2015-05-24,Standard Class,SG-20470,FUR-FU-10001986,163.136,4,0.2,20.392
6703,CA-2015-153535,2015-05-20,2015-05-24,Standard Class,SG-20470,OFF-BI-10001031,6.408,4,0.7,-4.9128
6704,CA-2015-139164,2015-06-23,2015-06-28,Standard Class,CS-12355,TEC-PH-10002468,217.584,2,0.2,19.0386
6705,CA-2015-139164,2015-06-23,2015-06-28,Standard Class,CS-12355,OFF-FA-10003059,5.43,3,0,1.7919
6706,CA-2015-139164,2015-06-23,2015-06-28,Standard Class,CS-12355,TEC-PH-10003931,143.976,3,0.2,8.9985
6709,CA-2015-123141,2015-11-14,2015-11-19,Standard Class,GZ-14470,FUR-CH-10004287,883.84,4,0.2,99.432
6710,CA-2015-123141,2015-11-14,2015-11-19,Standard Class,GZ-14470,FUR-CH-10001891,230.352,3,0.2,20.1558
6730,CA-2015-156734,2015-06-18,2015-06-20,First Class,BV-11245,OFF-BI-10002982,6.129,3,0.7,-4.4946
6731,CA-2015-156734,2015-06-18,2015-06-20,First Class,BV-11245,FUR-CH-10002965,643.136,4,0.2,56.2744
6732,CA-2015-156734,2015-06-18,2015-06-20,First Class,BV-11245,OFF-PA-10001937,20.736,4,0.2,7.2576
6735,CA-2015-141754,2015-12-20,2015-12-25,Standard Class,EM-14200,OFF-LA-10004093,11.696,2,0.2,3.9474
6744,CA-2015-156923,2015-02-16,2015-02-20,Standard Class,SP-20860,OFF-PA-10002751,35.88,6,0,16.146
6776,CA-2015-105361,2015-03-29,2015-04-04,Standard Class,CM-12115,OFF-PA-10002615,17.64,4,0,8.1144
6788,CA-2015-118843,2015-09-13,2015-09-20,Standard Class,JH-15910,FUR-FU-10003975,129.93,3,0,12.993
6789,CA-2015-118843,2015-09-13,2015-09-20,Standard Class,JH-15910,OFF-PA-10001712,69.93,7,0,31.4685
6790,CA-2015-161445,2015-09-07,2015-09-09,Second Class,CC-12610,OFF-AR-10001953,140.736,4,0.2,12.3144
6794,CA-2015-145394,2015-11-16,2015-11-20,Standard Class,MC-17605,OFF-ST-10000344,21.488,2,0.2,1.6116
6795,CA-2015-145394,2015-11-16,2015-11-20,Standard Class,MC-17605,TEC-PH-10001051,239.976,3,0.2,26.9973
6796,CA-2015-145394,2015-11-16,2015-11-20,Standard Class,MC-17605,FUR-FU-10001215,34.504,2,0.6,-15.5268
6797,CA-2015-168809,2015-08-25,2015-08-25,Same Day,MC-18100,FUR-FU-10001473,20.104,2,0.6,-16.5858
6798,CA-2015-168809,2015-08-25,2015-08-25,Same Day,MC-18100,OFF-BI-10000315,3.798,1,0.8,-6.0768
6799,CA-2015-168809,2015-08-25,2015-08-25,Same Day,MC-18100,FUR-FU-10002240,7.88,5,0.6,-3.94
6808,CA-2015-128125,2015-03-31,2015-04-05,Standard Class,EB-13705,OFF-PA-10000357,98.376,3,0.2,35.6613
6809,CA-2015-128125,2015-03-31,2015-04-05,Standard Class,EB-13705,FUR-FU-10001085,22.38,3,0.6,-7.833
6824,CA-2015-154291,2015-07-25,2015-07-29,Standard Class,YS-21880,OFF-EN-10001335,98.46,9,0,49.23
6825,CA-2015-154291,2015-07-25,2015-07-29,Standard Class,YS-21880,FUR-TA-10002041,358.58,2,0,39.4438
6833,CA-2015-112522,2015-10-10,2015-10-17,Standard Class,DP-13165,OFF-AR-10003183,8.016,3,0.2,1.002
6838,CA-2015-116260,2015-07-06,2015-07-12,Standard Class,BF-10975,OFF-AR-10003732,11.12,4,0,2.8912
6841,CA-2015-166338,2015-12-06,2015-12-07,First Class,MP-18175,OFF-BI-10002852,14.832,3,0.7,-10.3824
6873,CA-2015-162544,2015-12-16,2015-12-19,First Class,SG-20080,OFF-PA-10004948,4.98,1,0,2.3406
6878,US-2015-123918,2015-10-15,2015-10-15,Same Day,CG-12520,FUR-FU-10004952,131.376,6,0.6,-95.2476
6879,US-2015-123918,2015-10-15,2015-10-15,Same Day,CG-12520,OFF-PA-10003001,5.344,1,0.2,1.8704
6880,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,FUR-CH-10001215,2003.92,5,0.2,125.245
6881,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,OFF-PA-10004255,32.4,5,0,15.552
6882,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,FUR-TA-10001705,1913.4,9,0,401.814
6883,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,OFF-ST-10002554,146.73,3,0,2.9346
6884,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,OFF-PA-10002222,114.2,5,0,52.532
6885,CA-2015-120677,2015-05-31,2015-06-04,Standard Class,BD-11320,FUR-CH-10002320,2567.84,8,0,770.352
6899,US-2015-165512,2015-05-24,2015-05-26,Second Class,VS-21820,FUR-CH-10002880,602.651,7,0.3,-163.5767
6900,US-2015-165512,2015-05-24,2015-05-26,Second Class,VS-21820,OFF-BI-10001249,7.656,6,0.8,-13.0152
6901,CA-2015-140557,2015-09-07,2015-09-11,Standard Class,TN-21040,TEC-AC-10002402,559.93,7,0,167.979
6914,CA-2015-104115,2015-06-12,2015-06-16,Standard Class,JH-15910,TEC-PH-10002844,55.984,2,0.2,4.1988
6920,CA-2015-102806,2015-05-21,2015-05-28,Standard Class,HG-14965,OFF-BI-10001597,24.588,2,0.7,-18.0312
6923,CA-2015-134257,2015-03-16,2015-03-19,Second Class,MS-17710,OFF-LA-10003930,491.55,5,0,240.8595
6924,CA-2015-134257,2015-03-16,2015-03-19,Second Class,MS-17710,OFF-EN-10003845,7.38,2,0,3.3948
6925,CA-2015-137925,2015-11-30,2015-12-04,Standard Class,JL-15235,OFF-PA-10002659,23.66,7,0,10.8836
6926,CA-2015-137925,2015-11-30,2015-12-04,Standard Class,JL-15235,FUR-BO-10001608,681.408,12,0.2,42.588
6944,CA-2015-139248,2015-07-25,2015-07-30,Standard Class,RD-19930,TEC-PH-10004094,623.96,5,0.2,38.9975
6947,CA-2015-126466,2015-11-09,2015-11-13,Standard Class,JO-15550,OFF-FA-10000490,2.48,2,0,1.1656
6948,CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,OFF-ST-10002574,221.024,2,0.2,-55.256
6949,CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,FUR-CH-10003535,128.058,3,0.3,-23.7822
6952,CA-2015-161767,2015-11-20,2015-11-24,Standard Class,GK-14620,TEC-MA-10002790,479.988,2,0.4,55.9986
6953,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,OFF-BI-10001757,11.808,3,0.2,4.1328
6954,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,OFF-BI-10004828,53.568,4,0.2,19.4184
6955,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,TEC-PH-10000369,503.96,5,0.2,50.396
6956,CA-2015-115420,2015-04-25,2015-05-02,Standard Class,LS-16945,OFF-EN-10003862,21.34,2,0,9.8164
6959,CA-2015-167255,2015-09-27,2015-09-29,Second Class,RH-19510,OFF-ST-10001328,15.51,1,0,4.3428
6960,CA-2015-167255,2015-09-27,2015-09-29,Second Class,RH-19510,OFF-PA-10002377,146.82,3,0,73.41
6961,CA-2015-167255,2015-09-27,2015-09-29,Second Class,RH-19510,OFF-PA-10003441,12.96,2,0,6.2208
6969,CA-2015-110765,2015-10-16,2015-10-20,Second Class,MP-17965,TEC-PH-10004165,824.97,3,0,214.4922
6976,CA-2015-112144,2015-06-28,2015-07-02,Standard Class,CY-12745,OFF-LA-10000443,5.904,2,0.2,1.9926
6977,CA-2015-112144,2015-06-28,2015-07-02,Standard Class,CY-12745,FUR-FU-10004306,621.76,4,0.2,46.632
6991,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,OFF-AP-10003266,44.43,3,0,18.6606
6992,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,TEC-PH-10002890,226.2,5,0,58.812
6993,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,FUR-FU-10000308,186.54,3,0,41.0388
6994,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,OFF-AR-10000380,265.86,7,0,79.758
6995,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,OFF-AR-10000122,27.9,5,0,6.975
6996,CA-2015-166800,2015-11-19,2015-11-26,Standard Class,AG-10300,OFF-AP-10004868,31.08,4,0,8.3916
7002,CA-2015-104871,2015-03-30,2015-04-03,Standard Class,DR-12940,FUR-CH-10003298,366.744,4,0.3,-110.0232
7006,CA-2015-141740,2015-11-01,2015-11-05,Standard Class,JF-15490,FUR-CH-10001545,205.164,2,0.1,13.6776
7008,CA-2015-154823,2015-08-21,2015-08-25,Standard Class,KN-16390,OFF-BI-10001098,12.828,2,0.7,-8.9796
7009,CA-2015-154823,2015-08-21,2015-08-25,Standard Class,KN-16390,FUR-CH-10003379,598.458,3,0.3,-42.747
7010,CA-2015-154823,2015-08-21,2015-08-25,Standard Class,KN-16390,FUR-FU-10000193,25.984,1,0.2,-3.8976
